true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,correct
4.0,4,0.3311545,-1.3416551,-0.24937582,-1.225053,10.047262,1.3273563,0.8485268,-1.8638483,-1.987416,-0.5259518,-2.7291706,1
4.0,4,0.3311546,-1.341655,-0.24937674,-1.2250524,10.047262,1.3273572,0.8485267,-1.8638482,-1.9874163,-0.52595174,-2.7291718,1
4.0,4,0.33115438,-1.341655,-0.24937573,-1.2250537,10.047263,1.327356,0.8485267,-1.8638484,-1.9874156,-0.52595156,-2.7291703,1
4.0,4,0.3311545,-1.3416548,-0.24937618,-1.2250533,10.047262,1.3273566,0.8485265,-1.8638482,-1.9874158,-0.52595145,-2.729171,1
4.0,4,0.3311542,-1.341655,-0.24937633,-1.225053,10.047262,1.327357,0.8485266,-1.8638483,-1.987416,-0.5259519,-2.7291713,1
4.0,4,0.33115494,-1.3416553,-0.24937624,-1.2250521,10.047262,1.3273566,0.84852684,-1.8638488,-1.987416,-0.5259517,-2.729171,1
4.0,4,-0.96867883,-2.1286974,0.6221086,-2.0220315,10.27309,0.37177956,1.1175894,-0.4415208,-1.6054561,-1.1023463,-1.0909371,1
4.0,4,-0.9686793,-2.128697,0.6221087,-2.0220327,10.27309,0.37177896,1.1175897,-0.44152093,-1.6054555,-1.1023461,-1.090936,1
4.0,4,-0.9686792,-2.1286974,0.6221083,-2.0220318,10.27309,0.37177998,1.1175892,-0.4415203,-1.605456,-1.1023463,-1.0909373,1
4.0,4,-0.9686787,-2.128697,0.6221086,-2.0220315,10.27309,0.37177968,1.1175895,-0.44152173,-1.6054559,-1.1023458,-1.0909377,1
4.0,4,-0.9686785,-2.128697,0.62210894,-2.0220325,10.27309,0.37177825,1.1175895,-0.4415221,-1.6054554,-1.102346,-1.0909361,1
4.0,4,-0.96867895,-2.128697,0.6221092,-2.0220332,10.27309,0.3717777,1.1175897,-0.44152126,-1.6054554,-1.1023463,-1.0909351,1
8.0,8,0.71218586,0.26138818,-3.471114,-2.5414262,-3.6726677,0.1857343,5.1450753,-1.9060181,6.716035,-1.1509501,-1.2784525,1
8.0,8,0.71218336,0.26138854,-3.471114,-2.5414257,-3.6726677,0.18573463,5.145077,-1.9060174,6.716035,-1.1509501,-1.2784519,1
8.0,8,0.7121831,0.26138747,-3.4711132,-2.5414252,-3.6726673,0.18573502,5.1450787,-1.9060181,6.716034,-1.1509504,-1.2784518,1
8.0,8,0.7121856,0.2613873,-3.4711142,-2.5414255,-3.6726665,0.18573263,5.1450763,-1.9060181,6.716035,-1.150949,-1.2784523,1
8.0,8,0.71218276,0.26138818,-3.4711142,-2.5414257,-3.6726673,0.18573466,5.145078,-1.906018,6.716033,-1.1509503,-1.2784514,1
8.0,8,0.7121819,0.26138848,-3.4711142,-2.541426,-3.6726682,0.18573573,5.1450777,-1.9060172,6.716035,-1.150951,-1.2784511,1
