true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,prob_class_6,prob_class_7,prob_class_8,prob_class_9,prob_class_10,correct
6.0,6,-0.16366462,-1.0071676,-2.6759958,0.12714642,-1.8930554,0.73362386,8.251293,-2.5396907,1.804301,-1.0679274,-0.24673024,1
6.0,6,-0.1636651,-1.0071678,-2.6759956,0.12714598,-1.8930554,0.73362416,8.251292,-2.53969,1.804301,-1.0679275,-0.24672994,1
4.0,4,0.24843755,-1.5239024,-0.0793074,-0.523661,8.330273,1.6742027,-2.6682734,0.34324592,-1.7418563,0.15107833,-3.0280435,1
4.0,4,0.24843757,-1.5239024,-0.07930737,-0.523661,8.330273,1.6742026,-2.6682737,0.34324557,-1.7418565,0.15107842,-3.0280433,1
4.0,4,0.24843757,-1.5239023,-0.07930758,-0.5236607,8.330273,1.6742026,-2.668274,0.34324577,-1.7418562,0.1510785,-3.0280437,1
4.0,4,0.24843782,-1.5239024,-0.07930767,-0.5236605,8.330274,1.6742018,-2.668274,0.3432458,-1.7418563,0.15107846,-3.028044,1
4.0,4,0.24843754,-1.5239022,-0.07930752,-0.52366096,8.330274,1.6742023,-2.668274,0.34324557,-1.7418563,0.15107846,-3.0280435,1
4.0,4,0.24843746,-1.5239023,-0.07930731,-0.5236614,8.330274,1.6742026,-2.6682734,0.34324545,-1.7418563,0.15107846,-3.028043,1
4.0,4,-0.50877076,-1.8126655,-0.3142403,0.32278332,8.085986,1.8443664,-2.2650437,1.6517111,-1.5481665,-0.5380398,-3.4111643,1
4.0,4,-0.50877094,-1.8126656,-0.31424063,0.3227833,8.085986,1.8443667,-2.2650437,1.6517111,-1.5481668,-0.53804,-3.411164,1
4.0,4,-0.5087708,-1.8126655,-0.31424066,0.32278422,8.085986,1.8443664,-2.2650437,1.6517111,-1.5481663,-0.5380399,-3.4111648,1
4.0,4,-0.5087709,-1.8126655,-0.31424066,0.32278425,8.085986,1.8443669,-2.2650437,1.6517113,-1.5481663,-0.53804016,-3.4111648,1
4.0,4,-0.50877076,-1.8126652,-0.31424055,0.32278427,8.085986,1.8443667,-2.2650437,1.6517111,-1.5481664,-0.5380399,-3.4111645,1
4.0,4,-0.50877064,-1.8126658,-0.3142403,0.32278362,8.085987,1.8443671,-2.265044,1.6517105,-1.5481666,-0.53804004,-3.4111643,1
8.0,6,-0.61597145,-4.465133e-05,-4.5460405,-3.2647295,-1.8782878,1.0101031,6.545225,0.0017562415,4.289339,-1.9335531,1.3715167,0
8.0,6,-0.6159702,-4.542619e-05,-4.5460405,-3.26473,-1.8782877,1.010102,6.5452247,0.0017553028,4.2893395,-1.933552,1.3715166,0
8.0,6,-0.61597055,-4.42937e-05,-4.5460405,-3.2647297,-1.878288,1.0101026,6.545225,0.0017552059,4.28934,-1.9335531,1.3715163,0
8.0,6,-0.6159704,-4.4353306e-05,-4.5460396,-3.2647297,-1.8782878,1.0101025,6.5452247,0.0017548781,4.28934,-1.9335526,1.3715163,0
8.0,6,-0.61597127,-4.4710934e-05,-4.54604,-3.2647297,-1.878288,1.0101032,6.545225,0.0017558839,4.2893395,-1.9335533,1.3715166,0
8.0,6,-0.61597145,-4.477054e-05,-4.54604,-3.2647297,-1.8782878,1.0101031,6.545225,0.0017560478,4.289339,-1.9335531,1.3715168,0
