true_label,predicted_label,prob_class_0,prob_class_1,prob_class_2,prob_class_3,prob_class_4,prob_class_5,correct,prob_class_6
6.0,5,-2.8789299,-3.8208961,-1.7778009,-2.6524396,-0.6339003,6.5599675,0,2.7623453
6.0,5,-2.8728724,-3.823354,-1.7743566,-2.685368,-0.6246305,6.556387,0,2.7695923
2.0,2,-2.392841,4.151946,8.417192,-3.3540187,-1.7999681,-2.8553686,1,-2.0705965
2.0,2,-2.3928416,4.151943,8.417194,-3.3540177,-1.799968,-2.8553677,1,-2.0705957
2.0,2,-2.3928416,4.1519437,8.417194,-3.3540177,-1.7999675,-2.8553677,1,-2.0705955
2.0,2,-2.392841,4.1519437,8.417194,-3.3540175,-1.7999675,-2.8553674,1,-2.0705965
2.0,2,-2.3928413,4.151943,8.417194,-3.3540175,-1.7999682,-2.8553677,1,-2.0705955
2.0,2,-2.3928413,4.1519437,8.417194,-3.3540175,-1.7999682,-2.8553674,1,-2.0705953
6.0,6,1.324974,-6.0591445,-1.9281719,-2.3133512,-1.3528259,-0.83222914,1,8.544502
6.0,6,1.3249726,-6.0591445,-1.9281719,-2.3133514,-1.3528252,-0.83222866,1,8.544503
6.0,6,1.3249722,-6.059145,-1.9281719,-2.3133514,-1.3528249,-0.8322284,1,8.544502
6.0,6,1.3249735,-6.0591445,-1.9281716,-2.313351,-1.3528254,-0.8322289,1,8.544501
6.0,6,1.3249722,-6.0591445,-1.9281716,-2.3133512,-1.3528252,-0.8322288,1,8.544503
6.0,6,1.324973,-6.059145,-1.9281716,-2.3133512,-1.3528254,-0.832229,1,8.544502
4.0,4,-0.91824174,-1.0976775,-2.575058,-2.2806685,8.20353,-2.0890677,1,-1.8859034
4.0,4,-0.9182438,-1.0976744,-2.575058,-2.280664,8.203531,-2.089068,1,-1.8859062
4.0,4,-0.9182426,-1.0976746,-2.575058,-2.2806623,8.203531,-2.0890677,1,-1.8859072
4.0,4,-0.9182503,-1.0976675,-2.575056,-2.2806654,8.203534,-2.0890694,1,-1.8859088
4.0,4,-0.9182522,-1.0976655,-2.5750568,-2.2806687,8.203535,-2.0890694,1,-1.8859075
4.0,4,-0.9182453,-1.0976727,-2.5750568,-2.2806678,8.203531,-2.0890682,1,-1.8859057
2.0,2,-3.4006996,4.3154044,8.267159,-4.279694,-0.7226035,-2.8803651,1,-1.3303593
2.0,2,-3.4006987,4.3154044,8.2671585,-4.2796955,-0.72260505,-2.8803644,1,-1.3303598
2.0,2,-3.4007003,4.3154044,8.2671585,-4.2796955,-0.7226032,-2.8803651,1,-1.3303597
2.0,2,-3.4007006,4.315408,8.267157,-4.2796926,-0.72259986,-2.880368,1,-1.3303634
2.0,2,-3.4006996,4.3154044,8.267159,-4.279694,-0.72260296,-2.8803654,1,-1.3303602
2.0,2,-3.4006994,4.3154054,8.267158,-4.279693,-0.72260195,-2.8803666,1,-1.3303626
3.0,3,-0.024151646,-1.0521214,-2.3854902,10.765175,-0.5594946,-0.73685205,1,-1.6849697
3.0,3,-0.024228565,-1.0521464,-2.3854315,10.765175,-0.5594595,-0.73682934,1,-1.6849657
3.0,3,-0.024292268,-1.0522292,-2.3853366,10.765208,-0.55947477,-0.73678106,1,-1.6849602
3.0,3,-0.024318792,-1.052254,-2.3852751,10.765209,-0.5594834,-0.73676133,1,-1.6849808
3.0,3,-0.024341002,-1.0521789,-2.3853326,10.765213,-0.5594503,-0.73678994,1,-1.6849701
3.0,3,-0.024213254,-1.0521474,-2.3854477,10.765182,-0.55946904,-0.7368375,1,-1.6849577
0.0,0,9.084646,-4.011888,-4.1114497,0.81445897,-4.3785167,1.025397,1,-1.7872245
0.0,0,9.084365,-3.98585,-4.084646,0.7696767,-4.3501945,0.9554373,1,-1.7744042
0.0,0,9.084643,-3.9892647,-4.0878534,0.7754444,-4.3539057,0.96434104,1,-1.7756963
0.0,0,9.084567,-3.9888113,-4.087753,0.7748318,-4.3537974,0.9628914,1,-1.7750071
0.0,0,9.084349,-3.9885237,-4.087613,0.7745184,-4.3532953,0.96207154,1,-1.7752627
0.0,0,9.08411,-3.9850576,-4.0841436,0.7688576,-4.349235,0.95327836,1,-1.7743882
0.0,0,9.097698,-3.155006,-3.6680834,-2.2887747,-4.4534197,1.169662,1,-0.6214217
0.0,0,9.089416,-3.1032665,-3.5494008,-2.399206,-4.39227,1.0657779,1,-0.8053912
0.0,0,9.0893135,-3.1072817,-3.55595,-2.406076,-4.389722,1.0927436,1,-0.8260882
0.0,0,9.086545,-3.1120484,-3.5596602,-2.4051287,-4.3931766,1.0999426,1,-0.8121978
0.0,0,9.09204,-3.1236835,-3.5860233,-2.4018025,-4.3906765,1.1541952,1,-0.8420439
0.0,0,9.091496,-3.1292675,-3.602449,-2.3491292,-4.4221215,1.106618,1,-0.7074921
5.0,5,5.293808,-4.5289187,-3.428621,-4.391782,-2.580777,7.0235457,1,-2.5191736
5.0,5,5.387995,-4.478357,-3.431681,-4.4135804,-2.6049984,6.9606757,1,-2.5882702
5.0,5,5.352637,-4.4707074,-3.4274058,-4.4124284,-2.5805233,6.973349,1,-2.60494
5.0,5,5.287839,-4.47374,-3.4216297,-4.4050584,-2.546012,7.0038776,1,-2.6072178
5.0,5,5.3460474,-4.4579816,-3.426269,-4.4162865,-2.568367,6.9707704,1,-2.62737
5.0,5,5.4235764,-4.4608364,-3.4372048,-4.421799,-2.6098526,6.93373,1,-2.6115234
5.0,5,-0.8852433,-4.111741,-1.8331741,0.4589689,-2.1368973,8.251931,1,-1.3506178
5.0,5,-0.88524276,-4.111742,-1.8331742,0.45897284,-2.1368978,8.251931,1,-1.3506186
5.0,5,-0.8852426,-4.1117415,-1.8331739,0.4589738,-2.1368985,8.251931,1,-1.350619
5.0,5,-0.8852427,-4.1117425,-1.8331736,0.45897415,-2.1368988,8.251931,1,-1.3506187
5.0,5,-0.88524246,-4.111742,-1.8331738,0.4589744,-2.1368985,8.251931,1,-1.3506188
5.0,5,-0.8852427,-4.1117425,-1.8331734,0.45897612,-2.1368988,8.251931,1,-1.3506194
3.0,3,-0.89373875,-2.4611244,-1.2449473,10.8581505,-1.3059754,0.09003741,1,-0.5023482
3.0,3,-0.89377654,-2.4611619,-1.2448952,10.858132,-1.3059434,0.09003369,1,-0.5023315
3.0,3,-0.89377296,-2.4611647,-1.2448957,10.858133,-1.3059483,0.09003388,1,-0.5023272
3.0,3,-0.8937715,-2.461166,-1.2448932,10.858131,-1.3059505,0.09002987,1,-0.50232315
3.0,3,-0.8937743,-2.4611592,-1.2449015,10.858132,-1.3059447,0.090038285,1,-0.50233567
3.0,3,-0.8937698,-2.46116,-1.2449027,10.858137,-1.3059503,0.09003708,1,-0.5023321
6.0,6,-0.8060992,-3.110374,-1.6109049,-1.9136788,-1.6884835,-1.3184304,1,9.038515
6.0,6,-0.8059896,-3.110608,-1.6109296,-1.9136815,-1.6883739,-1.3184791,1,9.0385475
6.0,6,-0.8060071,-3.1106074,-1.6109219,-1.913692,-1.6883665,-1.3184663,1,9.0385475
6.0,6,-0.80605346,-3.110564,-1.6109533,-1.9136739,-1.688377,-1.3184136,1,9.038551
6.0,6,-0.806069,-3.1105514,-1.6109638,-1.9136661,-1.688379,-1.3183969,1,9.03855
6.0,6,-0.8060765,-3.110532,-1.6109753,-1.9136564,-1.6883904,-1.3183868,1,9.038548
5.0,0,8.303054,-2.9601152,-3.013862,-3.1999693,-3.2410626,0.82898533,0,-2.7423885
5.0,0,8.303116,-2.9604657,-3.0139604,-3.2002926,-3.2409093,0.8304917,0,-2.7436738
5.0,0,8.303158,-2.9607055,-3.014181,-3.200558,-3.2407947,0.83131117,0,-2.7441373
5.0,0,8.3031845,-2.9608657,-3.0144105,-3.2006903,-3.2407727,0.83170474,0,-2.7441847
5.0,0,8.3032055,-2.9610114,-3.0145814,-3.2008045,-3.2407494,0.8321214,0,-2.7443337
5.0,0,8.303142,-2.9605994,-3.0141573,-3.2004414,-3.2408614,0.83085716,0,-2.7437413
5.0,5,4.857682,-4.1148567,-3.8154454,-1.1189705,-3.5611255,7.533666,1,-3.3936095
5.0,5,4.869931,-4.1149297,-3.8171096,-1.1301371,-3.555427,7.526139,1,-3.4002354
5.0,5,4.86634,-4.1148987,-3.8166997,-1.1252753,-3.5572362,7.5282335,1,-3.3991375
5.0,5,4.865937,-4.115036,-3.8163655,-1.1252284,-3.5550346,7.527651,1,-3.4016004
5.0,5,4.8700876,-4.1149344,-3.817106,-1.126818,-3.552685,7.524712,1,-3.4058113
5.0,5,4.8727036,-4.1150665,-3.817866,-1.1293924,-3.5525334,7.5235653,1,-3.4053786
5.0,5,-1.6200266,-4.0630965,-1.2155961,-2.9662495,-0.04338605,7.382162,1,-0.3627094
5.0,5,-1.6200261,-4.0630965,-1.2155964,-2.96625,-0.043386262,7.3821626,1,-0.36270875
5.0,5,-1.6200259,-4.0630965,-1.2155964,-2.9662502,-0.043386586,7.3821626,1,-0.36270803
5.0,5,-1.6200265,-4.0630965,-1.2155964,-2.96625,-0.04338621,7.382162,1,-0.36270863
5.0,5,-1.6200265,-4.063097,-1.2155955,-2.9662497,-0.043386497,7.3821616,1,-0.36270896
5.0,5,-1.6200264,-4.063097,-1.2155956,-2.9662502,-0.04338644,7.3821616,1,-0.36270928
4.0,4,-4.2894373,-2.4116447,-0.8303189,-4.8066173,5.1121383,3.0957973,1,0.64974976
4.0,4,-4.2894373,-2.4116454,-0.8303194,-4.8066187,5.112139,3.095797,1,0.6497495
4.0,4,-4.289437,-2.4116454,-0.83031964,-4.8066177,5.112139,3.0957973,1,0.6497501
4.0,4,-4.289437,-2.411646,-0.83031917,-4.806618,5.1121364,3.0958009,1,0.6497493
4.0,4,-4.2894373,-2.411646,-0.83031905,-4.806618,5.1121373,3.0957978,1,0.6497501
4.0,4,-4.289437,-2.411645,-0.83031917,-4.8066177,5.1121383,3.0957973,1,0.6497501
2.0,2,-2.388986,1.5275636,9.057658,-2.127873,-2.598848,-2.179794,1,-0.43812948
2.0,2,-2.388986,1.5275636,9.057658,-2.1278727,-2.598848,-2.1797945,1,-0.43812934
2.0,2,-2.388986,1.5275631,9.057658,-2.1278732,-2.598848,-2.179794,1,-0.4381293
2.0,2,-2.3889863,1.5275633,9.057659,-2.1278725,-2.598848,-2.1797943,1,-0.43812922
2.0,2,-2.3889859,1.5275638,9.057658,-2.127873,-2.5988476,-2.1797943,1,-0.4381297
2.0,2,-2.388986,1.527564,9.057658,-2.127873,-2.5988476,-2.1797945,1,-0.4381298
2.0,2,-1.6475934,0.98754483,8.681124,-1.8490703,-2.9967515,-1.8123978,1,-0.67862225
2.0,2,-1.6475934,0.98754495,8.681124,-1.8490703,-2.996751,-1.812398,1,-0.67862236
2.0,2,-1.6475933,0.98754483,8.681124,-1.8490702,-2.9967513,-1.8123976,1,-0.67862225
2.0,2,-1.6475934,0.9875447,8.681124,-1.8490704,-2.9967515,-1.8123978,1,-0.67862236
2.0,2,-1.6475934,0.9875447,8.681125,-1.8490703,-2.9967518,-1.8123977,1,-0.67862236
2.0,2,-1.6475936,0.98754483,8.681125,-1.8490704,-2.9967515,-1.8123978,1,-0.67862236
6.0,6,-1.7724768,-5.325985,-0.30794376,1.4427954,2.6363003,-2.956304,1,5.497177
6.0,6,-1.7724773,-5.325985,-0.30794364,1.4427952,2.6363003,-2.956304,1,5.4971766
6.0,6,-1.7724764,-5.3259854,-0.3079438,1.4427961,2.6362998,-2.956304,1,5.4971776
6.0,6,-1.7724767,-5.3259854,-0.30794415,1.4427958,2.6363003,-2.956304,1,5.4971766
6.0,6,-1.772476,-5.325986,-0.30794364,1.4427967,2.636298,-2.9563034,1,5.497178
6.0,6,-1.7724754,-5.3259864,-0.30794367,1.4427961,2.636297,-2.9563036,1,5.497179
6.0,6,0.027870841,-5.7859917,-1.1868218,-0.7983806,-1.0625607,-1.2571969,1,8.885212
6.0,6,0.027869716,-5.7859917,-1.1868215,-0.7983818,-1.0625601,-1.2571968,1,8.885212
6.0,6,0.027870387,-5.7859917,-1.1868215,-0.79838145,-1.0625604,-1.2571968,1,8.885212
6.0,6,0.02787042,-5.7859926,-1.1868216,-0.79838145,-1.0625604,-1.2571969,1,8.885212
6.0,6,0.027870208,-5.785991,-1.1868215,-0.79838145,-1.0625602,-1.2571969,1,8.885212
6.0,6,0.027870253,-5.785992,-1.1868216,-0.7983813,-1.0625606,-1.2571971,1,8.885212
6.0,6,2.245699,-5.0621305,-1.2881148,-2.2898173,-2.4693108,-1.7264134,1,8.494435
6.0,6,2.2456992,-5.06213,-1.2881145,-2.2898178,-2.4693108,-1.7264135,1,8.494434
6.0,6,2.2456992,-5.062131,-1.2881153,-2.2898176,-2.4693108,-1.7264134,1,8.494434
6.0,6,2.2456992,-5.0621295,-1.2881145,-2.2898176,-2.4693108,-1.7264135,1,8.494434
6.0,6,2.2457004,-5.0621295,-1.2881141,-2.2898188,-2.4693112,-1.7264138,1,8.494433
6.0,6,2.2456982,-5.06213,-1.2881147,-2.2898176,-2.4693105,-1.7264131,1,8.494434
6.0,6,2.4949923,-6.146179,-4.765279,-0.7698127,-4.4587913,5.056409,1,6.389608
6.0,6,2.4953792,-6.1462097,-4.765399,-0.76989174,-4.459006,5.0566077,1,6.3893347
6.0,6,2.4953768,-6.1462092,-4.765393,-0.76991236,-4.459031,5.0567,1,6.389261
6.0,6,2.4954622,-6.146201,-4.7654295,-0.7699195,-4.4590874,5.056768,1,6.389177
6.0,6,2.4955602,-6.14621,-4.7654595,-0.7699387,-4.4591436,5.0568275,1,6.389099
6.0,6,2.4953644,-6.1462307,-4.7653713,-0.7699127,-4.4590087,5.056656,1,6.3892994
3.0,3,-1.3015646,-0.92789537,-1.7368041,10.633567,-0.16719568,-0.3020488,1,-1.6581047
3.0,3,-1.3110254,-0.92815685,-1.7374308,10.62916,-0.16034867,-0.28896543,1,-1.66632
3.0,3,-1.3114285,-0.9262866,-1.7395495,10.627324,-0.15998259,-0.28332657,1,-1.671594
3.0,3,-1.3115923,-0.9276998,-1.7381954,10.628571,-0.1597743,-0.28784174,1,-1.6673712
3.0,3,-1.3118851,-0.92881,-1.7369872,10.62858,-0.16005124,-0.2868362,1,-1.6674399
3.0,3,-1.3084624,-0.9282511,-1.7373594,10.630357,-0.16225511,-0.29233164,1,-1.6640816
2.0,2,-3.4316669,1.3323667,9.305963,-0.7556851,-1.9062012,-2.6907697,1,0.17745659
2.0,2,-3.4316652,1.3323696,9.3059635,-0.7556877,-1.9062026,-2.6907692,1,0.1774556
2.0,2,-3.4316654,1.3323691,9.305963,-0.75568795,-1.9062021,-2.6907692,1,0.17745596
2.0,2,-3.4316664,1.3323696,9.305963,-0.7556889,-1.9062012,-2.69077,1,0.17745613
2.0,2,-3.4316669,1.3323689,9.305963,-0.7556875,-1.9062004,-2.6907697,1,0.17745629
2.0,2,-3.4316676,1.3323677,9.3059635,-0.7556865,-1.9062,-2.69077,1,0.17745644
3.0,3,0.34881648,-3.0539057,-0.5632503,9.93255,-1.919962,-0.034071185,1,-0.6300447
3.0,3,0.34881777,-3.0539064,-0.5632508,9.932549,-1.9199626,-0.034071654,1,-0.6300452
3.0,3,0.34881806,-3.0539057,-0.5632508,9.932549,-1.919963,-0.03407129,1,-0.63004553
3.0,3,0.34881803,-3.053907,-0.5632503,9.93255,-1.9199626,-0.03407193,1,-0.63004434
3.0,3,0.34881815,-3.053906,-0.56325066,9.932549,-1.9199625,-0.034072004,1,-0.63004494
3.0,3,0.34881768,-3.0539052,-0.5632508,9.932549,-1.9199628,-0.034071647,1,-0.63004553
2.0,2,-3.7949204,1.0275245,8.548193,-2.941255,0.40936214,-1.8478401,1,-1.1145426
2.0,2,-3.7949204,1.0275245,8.548192,-2.9412553,0.4093619,-1.84784,1,-1.1145426
2.0,2,-3.79492,1.0275247,8.548194,-2.9412549,0.40936154,-1.8478398,1,-1.1145428
2.0,2,-3.7949204,1.0275245,8.548194,-2.9412549,0.4093619,-1.84784,1,-1.1145426
2.0,2,-3.7949202,1.0275245,8.548194,-2.9412549,0.4093617,-1.84784,1,-1.1145426
2.0,2,-3.7949204,1.0275245,8.548193,-2.9412553,0.40936148,-1.8478401,1,-1.1145424
4.0,4,-1.919731,-4.0865498,-1.2392527,-3.9563231,5.4078155,-1.7288958,1,3.5843663
4.0,4,-1.9197298,-4.086552,-1.2392534,-3.9563231,5.407814,-1.7288954,1,3.584367
4.0,4,-1.91973,-4.0865517,-1.2392532,-3.9563231,5.407815,-1.7288954,1,3.584367
4.0,4,-1.9197298,-4.0865517,-1.2392533,-3.9563231,5.407815,-1.7288957,1,3.5843666
4.0,4,-1.9197302,-4.086552,-1.2392532,-3.9563234,5.4078135,-1.7288955,1,3.5843668
4.0,4,-1.9197301,-4.0865517,-1.2392535,-3.9563234,5.407815,-1.7288957,1,3.5843666
0.0,0,8.055136,-3.2429857,-2.9604764,-2.4303935,-2.3868856,-0.78287625,1,-2.1116142
0.0,0,8.055135,-3.2429857,-2.9604766,-2.430394,-2.3868856,-0.7828754,1,-2.1116142
0.0,0,8.055135,-3.242986,-2.9604769,-2.4303935,-2.3868856,-0.782876,1,-2.111614
0.0,0,8.055135,-3.2429862,-2.9604769,-2.4303935,-2.3868852,-0.7828758,1,-2.111614
0.0,0,8.055136,-3.2429862,-2.9604774,-2.4303946,-2.3868856,-0.7828747,1,-2.1116142
0.0,0,8.055135,-3.242986,-2.9604766,-2.4303944,-2.3868852,-0.78287566,1,-2.111614
1.0,1,-3.0608103,8.894102,2.1895528,-2.6029892,-0.509624,-2.1341422,1,-3.00168
1.0,1,-3.0608103,8.894102,2.1895525,-2.6029892,-0.509624,-2.1341422,1,-3.0016797
1.0,1,-3.0608106,8.894103,2.189552,-2.6029892,-0.5096235,-2.1341422,1,-3.0016797
1.0,1,-3.0608103,8.894102,2.1895523,-2.6029897,-0.509624,-2.1341424,1,-3.00168
1.0,1,-3.0608108,8.894103,2.1895525,-2.6029897,-0.5096238,-2.1341424,1,-3.00168
1.0,1,-3.060811,8.894102,2.189552,-2.6029894,-0.5096236,-2.1341424,1,-3.00168
1.0,1,-2.2615032,8.628027,-0.6875684,-2.578578,4.6369853,-3.3143477,1,-5.2571
1.0,1,-2.261503,8.628026,-0.68756783,-2.5785782,4.636985,-3.3143487,1,-5.2570996
1.0,1,-2.261503,8.628026,-0.6875684,-2.5785778,4.6369843,-3.3143482,1,-5.2571
1.0,1,-2.2615035,8.628026,-0.6875675,-2.5785785,4.6369853,-3.3143485,1,-5.2570996
1.0,1,-2.261503,8.628026,-0.6875677,-2.5785787,4.6369853,-3.3143482,1,-5.2570996
1.0,1,-2.2615032,8.628026,-0.68756795,-2.578578,4.6369843,-3.3143482,1,-5.2570996
2.0,0,8.180553,-2.7153924,-2.5830991,-4.6380982,-3.5829704,1.1733016,0,-2.158072
2.0,0,8.180553,-2.715392,-2.5830996,-4.6380987,-3.5829706,1.1733017,0,-2.1580715
2.0,0,8.180553,-2.7153919,-2.5830991,-4.6380987,-3.5829704,1.1733015,0,-2.158072
2.0,0,8.180554,-2.7153904,-2.5830982,-4.6380982,-3.5829704,1.1732996,0,-2.1580722
2.0,0,8.180553,-2.7153914,-2.5830991,-4.6380987,-3.5829706,1.1733016,0,-2.158072
2.0,0,8.1805525,-2.7153928,-2.5830994,-4.638098,-3.5829706,1.1733022,0,-2.1580713
0.0,0,8.414095,-3.4335594,-3.98232,-3.8617837,-3.3869987,1.774071,1,-1.9295564
0.0,0,8.414094,-3.4335594,-3.9823194,-3.8617837,-3.3869987,1.7740706,1,-1.9295566
0.0,0,8.414095,-3.4335601,-3.9823205,-3.8617842,-3.386999,1.7740723,1,-1.9295565
0.0,0,8.414095,-3.4335597,-3.98232,-3.8617842,-3.3869987,1.7740715,1,-1.9295563
0.0,0,8.414095,-3.4335597,-3.9823205,-3.8617847,-3.3869987,1.7740715,1,-1.9295566
0.0,0,8.414095,-3.433559,-3.98232,-3.8617833,-3.3869987,1.774071,1,-1.9295565
5.0,5,0.400996,-4.044191,-2.3402297,-2.2288437,-2.1813967,8.579071,1,-1.468795
5.0,5,0.401078,-4.0441732,-2.340282,-2.2288067,-2.181507,8.579107,1,-1.4687936
5.0,5,0.4008198,-4.0442066,-2.3401403,-2.228892,-2.1812794,8.579026,1,-1.4687034
5.0,5,0.40072215,-4.0442,-2.3400915,-2.228886,-2.1812491,8.579008,1,-1.4686494
5.0,5,0.40061143,-4.0441713,-2.3400354,-2.2288456,-2.1812625,8.578996,1,-1.4685794
5.0,5,0.40073302,-4.0441513,-2.3401003,-2.2287974,-2.1813705,8.579037,1,-1.4686294
1.0,1,-2.3964717,9.312478,1.1397371,-1.4002416,1.8748895,-3.72997,1,-4.040633
1.0,1,-2.3964734,9.312479,1.1397376,-1.4002434,1.8748918,-3.72997,1,-4.040634
1.0,1,-2.3964727,9.312478,1.1397374,-1.4002423,1.8748901,-3.72997,1,-4.0406337
1.0,1,-2.396472,9.312478,1.1397374,-1.4002421,1.8748897,-3.7299707,1,-4.040634
1.0,1,-2.3964722,9.312478,1.1397374,-1.4002419,1.8748897,-3.7299705,1,-4.040634
1.0,1,-2.396472,9.312479,1.1397376,-1.4002416,1.8748897,-3.7299702,1,-4.040634
0.0,0,8.411577,-2.8293622,-2.0863214,-3.5800622,-3.945307,0.87876403,1,-2.0232692
0.0,0,8.411577,-2.8293617,-2.0863216,-3.580062,-3.9453068,0.87876415,1,-2.0232692
0.0,0,8.411577,-2.8293614,-2.0863216,-3.5800614,-3.9453065,0.8787635,1,-2.0232692
0.0,0,8.411577,-2.8293612,-2.0863223,-3.5800614,-3.945306,0.87876344,1,-2.0232692
0.0,0,8.411577,-2.8293622,-2.0863225,-3.580062,-3.945307,0.8787646,1,-2.0232692
0.0,0,8.411577,-2.8293626,-2.086322,-3.5800622,-3.945306,0.8787643,1,-2.0232692
5.0,0,6.28946,-4.589915,-4.904472,-4.394379,-4.1923423,6.04404,0,-0.7290131
5.0,0,6.2894626,-4.589915,-4.9044714,-4.394377,-4.1923413,6.0440392,0,-0.72901356
5.0,0,6.289459,-4.589915,-4.9044724,-4.3943787,-4.192342,6.04404,0,-0.7290133
5.0,0,6.289462,-4.5899143,-4.9044714,-4.3943768,-4.1923423,6.0440383,0,-0.7290133
5.0,0,6.2894616,-4.589915,-4.9044724,-4.3943777,-4.192342,6.0440397,0,-0.7290133
5.0,0,6.2894645,-4.589914,-4.9044704,-4.394377,-4.1923413,6.0440373,0,-0.7290137
5.0,5,1.7834541,-3.5353808,-2.0497432,-3.1138775,-1.8603667,8.026494,1,-3.213959
5.0,5,1.7834519,-3.5353806,-2.0497427,-3.113877,-1.8603659,8.026496,1,-3.213959
5.0,5,1.7834512,-3.53538,-2.0497422,-3.1138768,-1.8603665,8.026495,1,-3.2139592
5.0,5,1.7834591,-3.535383,-2.0497453,-3.1138775,-1.86037,8.026496,1,-3.2139592
5.0,5,1.7834549,-3.535382,-2.049744,-3.113877,-1.8603685,8.026494,1,-3.213959
5.0,5,1.7834567,-3.5353813,-2.049745,-3.1138763,-1.860368,8.026494,1,-3.2139597
0.0,0,8.23036,-2.4751618,-1.5130316,-2.8091328,-3.9782517,-0.59023297,1,-2.024925
0.0,0,8.230093,-2.4745746,-1.5116173,-2.8076897,-3.979523,-0.59094363,1,-2.024984
0.0,0,8.229832,-2.4738245,-1.5109799,-2.8078773,-3.9794374,-0.5913798,1,-2.025308
0.0,0,8.229706,-2.4730437,-1.5103405,-2.8075135,-3.9797318,-0.591756,1,-2.0256429
0.0,0,8.230188,-2.4738107,-1.5116287,-2.807456,-3.9794595,-0.5910554,1,-2.0254378
0.0,0,8.230127,-2.4746046,-1.511844,-2.8079424,-3.9792798,-0.59084386,1,-2.0250204
6.0,6,-0.0016369196,-4.0992193,-2.2114952,-1.6051619,-1.2898389,-1.451486,1,9.273996
6.0,6,-0.0016360963,-4.0992193,-2.2114959,-1.605162,-1.2898391,-1.4514861,1,9.273996
6.0,6,-0.0016356716,-4.09922,-2.2114959,-1.6051618,-1.2898395,-1.4514861,1,9.273996
6.0,6,-0.0016360851,-4.099219,-2.2114954,-1.6051615,-1.2898393,-1.4514862,1,9.273996
6.0,6,-0.0016359771,-4.099219,-2.2114956,-1.6051614,-1.2898394,-1.4514858,1,9.273996
6.0,6,-0.0016367221,-4.0992184,-2.2114954,-1.6051615,-1.2898393,-1.4514862,1,9.273996
6.0,6,-3.0756164,-4.082001,-1.3530657,-3.1580036,-0.60238546,4.950445,1,4.993346
6.0,6,-3.0757751,-4.082034,-1.353076,-3.157901,-0.60209805,4.9506197,1,4.9929304
6.0,6,-3.075902,-4.082176,-1.3530364,-3.1576755,-0.60185945,4.9510365,1,4.992265
6.0,6,-3.075908,-4.0822167,-1.3530133,-3.1576087,-0.60187167,4.9511194,1,4.992175
6.0,6,-3.0759256,-4.0822425,-1.3529996,-3.1575525,-0.6018596,4.951173,1,4.992101
6.0,6,-3.0758526,-4.08215,-1.3530368,-3.157719,-0.60195976,4.950937,1,4.9924574
1.0,1,-2.3945432,8.508452,-0.670625,-2.910116,4.9524403,-3.225348,1,-5.258268
1.0,1,-2.3945436,8.508452,-0.67062473,-2.9101164,4.9524407,-3.2253478,1,-5.258268
1.0,1,-2.3945436,8.508452,-0.6706252,-2.9101164,4.9524407,-3.2253478,1,-5.258268
1.0,1,-2.3945434,8.508452,-0.670625,-2.9101164,4.9524403,-3.2253478,1,-5.258268
1.0,1,-2.3945434,8.508452,-0.6706253,-2.9101164,4.9524403,-3.2253478,1,-5.258268
1.0,1,-2.3945434,8.508452,-0.67062485,-2.9101155,4.9524403,-3.225348,1,-5.258268
5.0,5,0.039940618,-4.1948485,-1.8863883,-2.8356078,-1.0577914,8.019327,1,-1.249167
5.0,5,0.04029208,-4.194775,-1.8864731,-2.8358002,-1.0576544,8.019274,1,-1.2496196
5.0,5,0.04023195,-4.194776,-1.8864337,-2.8357954,-1.0576509,8.019266,1,-1.2495692
5.0,5,0.040383827,-4.1947484,-1.8864682,-2.8358781,-1.0575919,8.019242,1,-1.2497646
5.0,5,0.040412284,-4.194731,-1.8864384,-2.8359325,-1.0575422,8.019214,1,-1.2498386
5.0,5,0.040240124,-4.1947374,-1.8863666,-2.8358896,-1.0575551,8.019206,1,-1.2496697
6.0,6,-0.52650833,-4.963266,-1.8667067,-2.2382736,-1.1190068,-0.24724688,1,9.098504
6.0,6,-0.52650815,-4.9632664,-1.8667074,-2.2382736,-1.1190065,-0.247247,1,9.098504
6.0,6,-0.52650833,-4.963266,-1.8667072,-2.2382739,-1.1190065,-0.247247,1,9.098503
6.0,6,-0.5265083,-4.963266,-1.8667072,-2.2382739,-1.1190068,-0.24724658,1,9.098504
6.0,6,-0.5265079,-4.9632664,-1.866707,-2.2382731,-1.1190065,-0.247247,1,9.098504
6.0,6,-0.52650756,-4.963266,-1.8667072,-2.2382736,-1.1190069,-0.24724723,1,9.098504
4.0,4,-4.070459,5.7197046,-0.29622102,-4.6321325,7.8632565,-3.4071121,1,-3.378341
4.0,4,-4.0704584,5.7197056,-0.29622078,-4.632134,7.8632555,-3.4071126,1,-3.3783412
4.0,4,-4.0704584,5.7197065,-0.29622078,-4.632134,7.8632555,-3.4071126,1,-3.3783412
4.0,4,-4.0704575,5.7197027,-0.2962222,-4.6321325,7.8632574,-3.407112,1,-3.378341
4.0,4,-4.0704584,5.7197046,-0.29622126,-4.632134,7.8632555,-3.4071121,1,-3.378341
4.0,4,-4.0704584,5.719707,-0.29622045,-4.6321335,7.863255,-3.4071121,1,-3.3783417
3.0,3,0.20783143,-1.9955988,-2.6105223,10.880136,-1.6236967,0.32461953,1,-1.1181567
3.0,3,0.20777436,-1.9955623,-2.6104727,10.880128,-1.6236503,0.32462296,1,-1.1182283
