role,class_name,label,f0,f1,f2,f3,f4,f5,f6
fake_existing,8,0,1.1689489890399427,0.6,0.22610393166542053,0.6,0.3450997769832611,0.8540199398994446,0.8716675639152527
fake_existing,8,0,1.5734143650707975,0.8,0.24391598999500275,0.8,0.411968857049942,0.8743762373924255,0.9632664918899536
fake_existing,8,0,1.393190079408561,1.0,0.24703559279441833,1.0,0.40198588371276855,0.875602662563324,1.000991702079773
fake_existing,8,0,0.8370846053171302,0.8,0.2147887945175171,0.8,0.20977544784545898,0.6328173875808716,0.9857993125915527
fake_existing,8,0,0.660971045334556,0.6,0.19686368107795715,0.6,0.018636131659150124,0.6896277666091919,0.8633856177330017
fake_existing,8,0,1.1806061928790603,1.0,0.24237501621246338,1.0,0.3557746410369873,0.8826507925987244,0.9216178059577942
fake_existing,8,0,0.7969090652813552,0.6,0.2123643159866333,0.6,0.13021627068519592,0.7332018613815308,0.9137405753135681
fake_existing,8,0,1.0700627757022414,0.6,0.20742686092853546,0.6,0.19282369315624237,0.8748757839202881,0.884343147277832
fake_existing,8,0,1.0219307039359826,0.6,0.20719003677368164,0.6,0.19332915544509888,0.738979697227478,0.9140762686729431
fake_existing,8,0,0.6566280934548526,0.4,0.19533434510231018,0.4,0.0793033167719841,0.7089282870292664,0.8005005121231079
fake_existing,8,0,2.653937878362471,1.0,0.30053386092185974,1.0,0.830767035484314,1.0713521242141724,1.099612832069397
fake_existing,8,0,1.1431886926910488,0.8,0.2436857670545578,0.8,0.3950798213481903,0.8367393612861633,0.9928181171417236
fake_existing,8,0,1.7047917875030119,1.0,0.2699819505214691,1.0,0.552270770072937,0.8631013035774231,0.9968488216400146
fake_existing,8,0,1.1110027695888705,0.8,0.23318429291248322,0.8,0.33987677097320557,0.8124741315841675,0.8837352395057678
fake_existing,8,0,0.2501286838197019,0.6,0.18821129202842712,0.6,-0.014791816473007202,0.493833065032959,0.8101801872253418
fake_existing,8,0,0.9243162455905602,0.8,0.2215586155653,0.8,0.23191027343273163,0.7991943359375,0.9099849462509155
fake_existing,8,0,0.7813463291747276,0.8,0.21347638964653015,0.8,0.1780988723039627,0.5803883671760559,1.004608154296875
fake_existing,8,0,1.0070636683936012,0.8,0.23488831520080566,0.8,0.24624863266944885,0.7768545150756836,0.9067443609237671
fake_existing,8,0,2.0627631712422563,1.0,0.28440061211586,1.0,0.6383779644966125,0.9449410438537598,1.0072821378707886
fake_existing,8,0,1.7318418490345806,1.0,0.27643439173698425,1.0,0.5277402997016907,0.8814713954925537,0.9800339937210083
fake_existing,8,0,1.2746243625102358,0.8,0.2511550784111023,0.8,0.376650333404541,0.7542583346366882,0.9475798606872559
fake_existing,8,0,2.062680354111815,1.0,0.27689969539642334,1.0,0.6140936017036438,0.9977352619171143,1.0288150310516357
fake_existing,8,0,1.7273051739785408,0.8,0.2579202651977539,0.8,0.5416780114173889,0.8861472606658936,0.9955875873565674
fake_existing,8,0,0.8705119952357044,0.6,0.2074415236711502,0.6,0.1634199172258377,0.8951992392539978,0.9278990030288696
fake_existing,8,0,0.8170856188444038,0.6,0.18649977445602417,0.6,0.06422652304172516,0.7443712949752808,0.7809760570526123
fake_existing,8,0,1.7505748351669035,1.0,0.261250764131546,1.0,0.5195659399032593,0.9945371747016907,1.0127544403076172
fake_existing,8,0,1.825164399484614,1.0,0.26323050260543823,1.0,0.5305876135826111,1.0172016620635986,1.0334712266921997
fake_existing,8,0,1.1442389315668382,0.8,0.24109546840190887,0.8,0.34957796335220337,0.9814826250076294,0.9970746040344238
fake_existing,8,0,1.221589706873359,0.8,0.24330659210681915,0.8,0.3539489805698395,0.9659092426300049,1.0371867418289185
fake_existing,8,0,1.2884464316017694,0.8,0.2537958025932312,0.8,0.4552827477455139,0.8174412846565247,1.005550503730774
fake_existing,8,0,0.8212717825900373,0.6,0.2354743778705597,0.6,0.2689814865589142,0.8143892884254456,0.9449067115783691
fake_existing,8,0,2.208587871921712,1.0,0.286269873380661,1.0,0.6834112405776978,0.9888360500335693,1.0568339824676514
fake_existing,8,0,2.048941477169179,1.0,0.28577372431755066,1.0,0.6633750796318054,0.923434317111969,1.0013114213943481
fake_existing,8,0,1.6315535244703976,1.0,0.27287158370018005,1.0,0.5045580863952637,0.818769633769989,1.027566909790039
fake_existing,8,0,0.6690454048561015,0.8,0.19814684987068176,0.8,0.09101903438568115,0.761243462562561,0.7825705409049988
fake_existing,8,0,2.5254263929873417,1.0,0.3018278181552887,1.0,0.8127608299255371,1.0920259952545166,1.0921177864074707
fake_existing,8,0,2.463689158794702,1.0,0.29932084679603577,1.0,0.7936387658119202,1.0388004779815674,1.0743685960769653
fake_existing,8,0,1.5629748067887843,0.8,0.25804075598716736,0.8,0.4575434625148773,0.837956428527832,1.0383397340774536
fake_existing,9,0,1.3043374954422626,0.8,0.2470572292804718,0.8,0.4540467858314514,0.7916628122329712,1.0358214378356934
fake_existing,9,0,0.9261416478689568,0.8,0.23456928133964539,0.8,0.3895500600337982,0.8626343011856079,0.9496986865997314
fake_existing,9,0,0.9140352830861275,0.8,0.21470792591571808,0.8,0.2933803200721741,0.7385649681091309,0.9167315363883972
fake_existing,9,0,1.1567506410012112,1.0,0.24860970675945282,1.0,0.4536071717739105,0.8762297034263611,1.0242971181869507
fake_existing,9,0,1.1368824220041573,0.8,0.2383759766817093,0.8,0.4320116639137268,0.7941579222679138,1.01021146774292
fake_existing,9,0,1.7236614060902036,1.0,0.2605573236942291,1.0,0.6263818144798279,1.001277208328247,1.0411697626113892
fake_existing,9,0,0.33392345180779615,0.8,0.21459004282951355,0.8,0.13740845024585724,0.7360581159591675,0.8414588570594788
fake_existing,9,0,1.397274328835809,0.8,0.2447822093963623,0.8,0.42644914984703064,0.9876008033752441,0.9989023804664612
fake_existing,9,0,0.7289383684014087,0.8,0.21307584643363953,0.8,0.2037399709224701,0.9167127013206482,0.9191876649856567
fake_existing,9,0,0.8089493025425526,0.8,0.22578731179237366,0.8,0.31035202741622925,0.8031147718429565,0.9731149673461914
fake_existing,9,0,0.20469715923547221,0.4,0.21008341014385223,0.4,0.06436481326818466,0.6676815152168274,0.9799201488494873
fake_existing,9,0,0.7394110233129378,1.0,0.2402622252702713,1.0,0.27466830611228943,0.5788432955741882,1.0726282596588135
fake_existing,9,0,0.8021613020821701,0.6,0.20945119857788086,0.6,0.23767265677452087,0.8735451698303223,0.9150211215019226
fake_existing,9,0,1.8954937813446258,1.0,0.27386990189552307,1.0,0.7007423639297485,0.9955309629440308,1.0969659090042114
fake_existing,9,0,1.1693990409163557,1.0,0.24044673144817352,1.0,0.4042424261569977,0.8227405548095703,1.0297588109970093
fake_existing,9,0,0.08007939978086258,0.2,0.1695738285779953,0.2,-0.1922367513179779,0.5812190771102905,0.813958466053009
fake_existing,9,0,0.9236955748178651,0.6,0.21979542076587677,0.6,0.24855785071849823,0.8051429986953735,0.9529901146888733
fake_existing,9,0,0.7373354864686094,0.6,0.20171615481376648,0.6,0.21803870797157288,0.7970447540283203,0.842430830001831
fake_existing,9,0,1.245085702333252,0.8,0.23978355526924133,0.8,0.4865493178367615,0.9409724473953247,0.9523404240608215
fake_existing,9,0,0.20852130722850384,0.8,0.21574537456035614,0.8,0.1401967853307724,0.4948413372039795,0.8896397352218628
fake_existing,9,0,1.1896040904177756,1.0,0.23568448424339294,1.0,0.46063345670700073,0.900814950466156,0.9811952710151672
fake_existing,9,0,0.25547064687824894,0.8,0.22077493369579315,0.8,0.11829481273889542,0.4154924154281616,0.9670379161834717
fake_existing,9,0,0.6014949403007013,0.8,0.21656349301338196,0.8,0.17290137708187103,0.818871796131134,0.9952332377433777
fake_existing,9,0,1.3888674622897867,0.8,0.2572587728500366,0.8,0.47892141342163086,0.7573359608650208,1.1015924215316772
fake_existing,9,0,0.9788437456945285,0.8,0.23691506683826447,0.8,0.4193127751350403,0.8549607396125793,0.9640891551971436
fake_existing,9,0,1.3282244200231506,0.8,0.23170039057731628,0.8,0.30134543776512146,0.8516595959663391,0.9863135814666748
fake_existing,9,0,1.0434430078760761,0.8,0.2333122193813324,0.8,0.37877708673477173,0.929013729095459,0.9808069467544556
fake_existing,9,0,1.0678720726662412,0.8,0.21455955505371094,0.8,0.26729893684387207,0.8372604846954346,0.9911916851997375
fake_existing,9,0,0.917802264997152,0.6,0.20827075839042664,0.6,0.18182364106178284,0.8324217200279236,0.9051851630210876
fake_existing,9,0,0.6265531584519293,0.6,0.2137259542942047,0.6,0.2409779578447342,0.7213769555091858,0.9266173839569092
fake_existing,9,0,0.9385633513914058,0.6,0.2303125560283661,0.6,0.3343407213687897,0.7743020057678223,0.9917498230934143
fake_existing,9,0,1.1850109256508614,0.8,0.23414678871631622,0.8,0.3725505471229553,0.9345424175262451,0.9605209827423096
fake_existing,9,0,0.5453179812979989,0.6,0.1939341425895691,0.6,0.13380981981754303,0.750806987285614,0.8091592192649841
fake_existing,9,0,1.2296755854544341,0.8,0.2511822283267975,0.8,0.4184233248233795,0.7518875002861023,1.0878734588623047
fake_existing,9,0,0.5111344948265815,0.6,0.20724713802337646,0.6,0.13082998991012573,0.7976228594779968,0.9339167475700378
fake_existing,9,0,1.0128782949878772,0.8,0.23603710532188416,0.8,0.4277552664279938,0.9284986257553101,0.9446788430213928
fake_existing,9,0,1.4773062096801022,1.0,0.26358669996261597,1.0,0.5605416297912598,0.8526691198348999,1.0806130170822144
fake_existing,9,0,0.5469178459068338,0.8,0.21492500603199005,0.8,0.22937741875648499,0.6626695394515991,0.8846333622932434
fake_existing,9,0,1.2118094982416712,1.0,0.23300305008888245,1.0,0.4050562381744385,0.9136984944343567,0.9481651782989502
fake_existing,9,0,0.6271052041151937,0.8,0.22691139578819275,0.8,0.268600732088089,0.6623069643974304,1.0069129467010498
fake_existing,10,0,0.9196987196441034,0.8,0.21616466343402863,0.8,0.29082268476486206,0.8796254992485046,0.882534921169281
fake_existing,10,0,0.7690898711722236,0.6,0.20403818786144257,0.6,0.17780670523643494,0.8537502288818359,0.8723425269126892
fake_existing,10,0,1.8330765945515044,1.0,0.2767302095890045,1.0,0.7017878890037537,1.0139836072921753,1.0174237489700317
fake_existing,10,0,1.7126149951834067,1.0,0.25754857063293457,1.0,0.6019862294197083,0.9311010837554932,1.0353057384490967
fake_existing,10,0,1.4399908479322918,0.8,0.250379353761673,0.8,0.4978567063808441,0.932573676109314,0.9725925326347351
fake_existing,10,0,1.4215794465149834,1.0,0.2587100565433502,1.0,0.5087175369262695,0.8760530948638916,1.0594465732574463
fake_existing,10,0,1.7697695686067951,1.0,0.2724917232990265,1.0,0.6419370770454407,0.9665013551712036,1.086258053779602
fake_existing,10,0,1.8602795473492761,1.0,0.26921337842941284,1.0,0.6420087814331055,0.9870659112930298,1.0714679956436157
fake_existing,10,0,1.9276440273782076,1.0,0.2815118432044983,1.0,0.7155272364616394,0.9876898527145386,1.0918022394180298
fake_existing,10,0,1.2629083920281667,1.0,0.25578004121780396,1.0,0.5212644338607788,0.9483000636100769,0.9612936973571777
fake_existing,10,0,1.1250155758261262,0.8,0.23818662762641907,0.8,0.42256060242652893,0.9039056897163391,1.008406162261963
fake_existing,10,0,1.444965175640131,1.0,0.26360684633255005,1.0,0.5604420900344849,0.9175344109535217,1.073762059211731
fake_existing,10,0,1.8874531194789355,1.0,0.2881869673728943,1.0,0.7534291744232178,1.035459041595459,1.0769790410995483
fake_existing,10,0,1.95457150790651,1.0,0.2713490128517151,1.0,0.7067430019378662,1.011376976966858,1.0449448823928833
fake_existing,10,0,0.9794869394086628,0.8,0.22988882660865784,0.8,0.364623486995697,0.9064478874206543,0.9737013578414917
fake_existing,10,0,1.056044640326751,0.8,0.23797976970672607,0.8,0.4471936821937561,0.8205276131629944,0.9944631457328796
fake_existing,10,0,1.6389555294627818,1.0,0.26453688740730286,1.0,0.5917996168136597,1.007414698600769,1.0398035049438477
fake_existing,10,0,1.553790517309831,1.0,0.26568347215652466,1.0,0.652633547782898,0.9931899905204773,1.0064990520477295
fake_existing,10,0,1.6860020368418582,1.0,0.2664598524570465,1.0,0.6578803658485413,1.0419715642929077,1.044369101524353
fake_existing,10,0,1.7475087469687556,1.0,0.26860177516937256,1.0,0.6327675580978394,1.0067033767700195,1.0613385438919067
fake_existing,10,0,1.3421258869793462,1.0,0.2610228657722473,1.0,0.5627363920211792,0.963796079158783,1.0238324403762817
fake_existing,10,0,0.9204778190429748,0.8,0.22251209616661072,0.8,0.35294753313064575,0.8118190169334412,0.9079493284225464
fake_existing,10,0,1.0517966161495231,0.8,0.24042920768260956,0.8,0.4003872275352478,0.8644333481788635,0.9691163301467896
fake_existing,10,0,1.8760578633333906,1.0,0.26975706219673157,1.0,0.6668977737426758,0.9599856734275818,1.0713716745376587
fake_existing,10,0,1.956955673988786,1.0,0.2622757852077484,1.0,0.6304217576980591,0.9773752093315125,1.029397964477539
fake_existing,10,0,1.9323742110084674,1.0,0.2808059751987457,1.0,0.7246702313423157,1.0402231216430664,1.0772427320480347
fake_existing,10,0,1.002869137393978,0.6,0.18637099862098694,0.6,0.14987799525260925,0.6934739351272583,0.7914726734161377
fake_existing,10,0,0.9737716868671196,1.0,0.23922045528888702,1.0,0.3961449861526489,0.8591855764389038,0.9255417585372925
fake_existing,10,0,1.2701229314440545,0.8,0.24071554839611053,0.8,0.4409959316253662,0.8360748291015625,0.9972322583198547
fake_existing,10,0,1.1182754737629264,0.8,0.22623014450073242,0.8,0.4047248959541321,0.9267941117286682,0.9492579698562622
fake_existing,10,0,0.49766908694346557,0.6,0.1966334879398346,0.6,0.1127035841345787,0.717520534992218,0.7594978213310242
fake_existing,10,0,1.1164902782364063,0.8,0.2447570264339447,0.8,0.4579135477542877,0.9265568256378174,0.9736567139625549
fake_existing,10,0,1.0114610831149533,1.0,0.22840376198291779,1.0,0.3779362142086029,0.8797715902328491,0.928526759147644
fake_existing,10,0,1.0637435355721117,0.8,0.23633626103401184,0.8,0.41348323225975037,0.9509781002998352,0.9659824967384338
fake_existing,10,0,1.8178723509528845,1.0,0.2868950366973877,1.0,0.759691059589386,1.0548127889633179,1.0750001668930054
fake_existing,10,0,1.4515270327348557,0.8,0.2550355792045593,0.8,0.5716771483421326,1.0010597705841064,1.0114694833755493
fake_existing,10,0,1.013018982223509,0.8,0.2352132499217987,0.8,0.38332295417785645,0.8839917182922363,0.9419590830802917
fake_existing,10,0,0.6151555288755025,0.6,0.18661083281040192,0.6,0.06401430070400238,0.7387711405754089,0.7894977331161499
fake_existing,10,0,0.3247367964848856,0.6,0.19720928370952606,0.6,0.09353490173816681,0.6897575259208679,0.8131703734397888
fake_existing,10,0,1.497085888305461,0.8,0.25396469235420227,0.8,0.5358079671859741,0.9527157545089722,0.9967087507247925
fake_existing,11,0,0.8642534126371799,0.6,0.1896449327468872,0.6,0.053151726722717285,0.7425323724746704,0.7930942177772522
fake_existing,11,0,1.1438129491587772,0.8,0.202340766787529,0.8,0.16885241866111755,0.7861758470535278,0.82124924659729
fake_existing,11,0,2.0841246092869143,0.8,0.27269667387008667,0.8,0.5608426332473755,1.0182210206985474,1.072201132774353
fake_existing,11,0,1.6626522800580847,0.8,0.2352205216884613,0.8,0.34905752539634705,1.021308422088623,1.052547812461853
fake_existing,11,0,1.9345401121221897,0.8,0.24508324265480042,0.8,0.3615305721759796,0.9929559826850891,1.0607446432113647
fake_existing,11,0,1.6629533592531378,0.6,0.20305462181568146,0.6,0.20336374640464783,0.6899971961975098,0.8833718299865723
fake_existing,11,0,3.244042849318622,1.0,0.3118012845516205,1.0,0.8153682947158813,1.166181206703186,1.2012028694152832
fake_existing,11,0,2.3040616783669967,0.8,0.2574719786643982,0.8,0.5153152942657471,1.0329428911209106,1.0380809307098389
fake_existing,11,0,2.5170051280001915,1.0,0.2780607342720032,1.0,0.6256210803985596,1.0978047847747803,1.1284326314926147
fake_existing,11,0,3.263828712618892,1.0,0.3127504289150238,1.0,0.8566156625747681,1.166469693183899,1.2144646644592285
fake_existing,11,0,1.3936236840285852,0.6,0.190318763256073,0.6,0.1460731327533722,0.8321616053581238,0.857356607913971
fake_existing,11,0,1.620642060527646,0.8,0.22840113937854767,0.8,0.2907525599002838,0.8662816882133484,0.8905812501907349
fake_existing,11,0,2.028150892655174,0.8,0.2683388590812683,0.8,0.5307941436767578,0.9240283966064453,1.087712287902832
fake_existing,11,0,1.3171870505798189,0.6,0.18061527609825134,0.6,0.1480560600757599,0.5495846271514893,0.804258406162262
fake_existing,11,0,1.7047429405364034,0.8,0.21216881275177002,0.8,0.2667233645915985,0.8469200730323792,0.9533645510673523
fake_existing,11,0,2.6579490013767693,1.0,0.29305344820022583,1.0,0.6911951899528503,1.0577168464660645,1.1059175729751587
fake_existing,11,0,1.509075060074436,0.8,0.1867162436246872,0.8,0.1580927073955536,0.7721961736679077,0.7862862348556519
fake_existing,11,0,1.7037590313614523,1.0,0.2310585230588913,1.0,0.32706546783447266,0.9049403667449951,1.0055294036865234
fake_existing,11,0,2.101942494274449,1.0,0.26036307215690613,1.0,0.5237208604812622,1.085526466369629,1.0914877653121948
fake_existing,11,0,3.4896774751612525,1.0,0.3273460268974304,1.0,0.912310779094696,1.2173566818237305,1.2224115133285522
fake_existing,11,0,1.520554903755262,0.6,0.20388031005859375,0.6,0.18083764612674713,0.83347487449646,0.8610255718231201
fake_existing,11,0,1.2415358951636226,0.6,0.1946066915988922,0.6,0.06725136935710907,0.779253363609314,0.9054635763168335
fake_existing,11,0,1.8298782053560274,1.0,0.25154733657836914,1.0,0.4569922089576721,0.9247526526451111,0.9837977886199951
fake_existing,11,0,1.99133158218527,0.8,0.24141573905944824,0.8,0.40346699953079224,0.9445558190345764,0.965589165687561
fake_existing,11,0,2.122030200226871,0.8,0.23203308880329132,0.8,0.39543992280960083,0.9598827362060547,0.9732984304428101
fake_existing,11,0,1.329292857131715,0.6,0.18678972125053406,0.6,0.10089439153671265,0.8262131214141846,0.842286229133606
fake_existing,11,0,0.848597569860513,0.2,0.15580621361732483,0.2,-0.08925725519657135,0.6551129817962646,0.7548984885215759
fake_existing,11,0,3.2176257771939865,1.0,0.31217682361602783,1.0,0.8141855001449585,1.187707543373108,1.1982208490371704
fake_existing,11,0,1.2250446650003635,0.4,0.19105491042137146,0.4,0.1030135303735733,0.8222001791000366,0.8403940796852112
fake_existing,11,0,3.0049219472780146,1.0,0.3068881630897522,1.0,0.7666383981704712,1.1144073009490967,1.1878554821014404
fake_existing,11,0,1.699624363015505,0.6,0.22752848267555237,0.6,0.33809441328048706,0.9269189834594727,0.9885039925575256
fake_existing,11,0,1.6798649139369712,0.8,0.23558421432971954,0.8,0.34108471870422363,0.9410842061042786,1.008220911026001
fake_existing,11,0,3.316165373459701,1.0,0.31242436170578003,1.0,0.8357237577438354,1.178248643875122,1.178431749343872
fake_existing,11,0,0.8635685394201655,0.4,0.17273280024528503,0.4,-0.029661964625120163,0.7535687685012817,0.7659899592399597
fake_existing,11,0,2.6990324972817215,1.0,0.29441267251968384,1.0,0.6910719275474548,1.0766278505325317,1.167123556137085
fake_existing,11,0,1.98066723262743,0.8,0.24928715825080872,0.8,0.41710081696510315,0.9947915077209473,1.0399245023727417
fake_existing,11,0,2.230001099309811,0.8,0.2638283669948578,0.8,0.49093666672706604,1.0095617771148682,1.0695381164550781
fake_existing,11,0,1.533018257604986,0.8,0.239619180560112,0.8,0.31523045897483826,0.9574283957481384,1.0450525283813477
fake_existing,11,0,2.622204285979194,1.0,0.28659898042678833,1.0,0.638556718826294,1.0183974504470825,1.124613642692566
fake_existing,11,0,2.3625366276807886,0.8,0.27452343702316284,0.8,0.5491011142730713,1.1010829210281372,1.1212108135223389
